gene_tree,S_child,S_new,change,treatment,change_direction,blast_hit,GO
c5e3bd57cc6c34c4c5394499da86962b,32,K,5.17652545951975,NecdevGasmat,Positive,A8WG88|TMX2A_DANRE Thioredoxin-related transmembrane protein 2-A {ECO:0000312|ZFIN:ZDB-GENE-050208-95},GO:0045454;GO:0005623;GO:0016021
b0356d9d894ee4a7c1156bec23afc028,N37,E,3.3452051137352625,NecdevGasmat,Positive,P52624|UPP1_MOUSE Uridine phosphorylase 1,GO:0004850;GO:0009166;GO:0005737;GO:0005654;GO:0009116;GO:0044206;GO:0034656;GO:1901658;GO:0072529
b0356d9d894ee4a7c1156bec23afc028,32,K,6.154078703977394,NecdevGasmat,Positive,P52624|UPP1_MOUSE Uridine phosphorylase 1,GO:0004850;GO:0009166;GO:0005737;GO:0005654;GO:0009116;GO:0044206;GO:0034656;GO:1901658;GO:0072529
a74879d6f09c4336a3a37559e1999fe6,35,L,2.3737517525604606,NecdevGasmat,Positive,O15541|R113A_HUMAN RING finger protein 113A,GO:0046872;GO:0005684;GO:0018276;GO:0034247;GO:0070100;GO:0071011;GO:0061630;GO:0005654;GO:0008061;GO:0005576;GO:0000398
69ee14d4f13fe2b7dfaaa598f949c235,35,L,2.3437610475751427,NecdevGasmat,Positive,Q03426|KIME_HUMAN Mevalonate kinase,GO:0004496;GO:0019287;GO:0005737;GO:0016126;GO:0005524;GO:0005840;GO:0016021;GO:0005534;GO:0004335;GO:0000287;GO:0016310;GO:1902653;GO:0008203;GO:0010142;GO:0006012;GO:0008204;GO:0044108;GO:0016129;GO:0097384;GO:0044262
49ac29faf86ddf9ea44a677a32582827,35,L,2.5444526429260446,NecdevGasmat,Positive,Q8C2L6|T161B_MOUSE Transmembrane protein 161B,GO:0016021
a464225c8d418f701010a7e73ae15d7a,26,J,12.030986979001819,NecdevGasmat,Positive,O95980|RECK_HUMAN Reversion-inducing cysteine-rich protein with Kazal motifs,GO:1904684;GO:0008191;GO:0016021
0314316b5070a15c1658d3295f0d095f,26,J,5.174835053769162,NecdevGasmat,Positive,F1MT22|LGR5_BOVIN Leucine-rich repeat-containing G-protein coupled receptor 5,NA
4c831fed3b4ac4a0d79f623a7d5ba168,35,L,2.8660437481992282,NecdevGasmat,Positive,Q3TV65|MPND_MOUSE MPN domain-containing protein,GO:0008180;GO:0004222;GO:0006508;GO:0016514;GO:0019783;GO:0070647;GO:0016570;GO:0101005;GO:0003723;GO:0005737
026503b713c373be92ebd5844e8125b1,N37,E,3.1300172249774807,NecdevGasmat,Positive,A0JM12|MEG10_XENTR Multiple epidermal growth factor-like domains protein 10,NA
026503b713c373be92ebd5844e8125b1,32,K,2.2763325873308053,NecdevGasmat,Positive,A0JM12|MEG10_XENTR Multiple epidermal growth factor-like domains protein 10,NA
6b1356af3a387b8a4c92cf54b0318f17,35,L,2.431405720849984,NecdevGasmat,Positive,Q8AVP1|RPF1_XENLA Ribosome production factor 1,GO:0005730;GO:0000460;GO:0003723;GO:0000470;GO:0030687;GO:0005515;GO:0016021
6d6a7e363b02aeb473b42e003a5de148,35,L,3.5604740977053004,NecdevGasmat,Positive,Q16342|PDCD2_HUMAN Programmed cell death protein 2,GO:0060218;GO:0005737;GO:0046872;GO:0030218;GO:0005634;GO:0019899;GO:0003677;GO:0007088;GO:0016021;GO:1902035;GO:1901532;GO:0006919;GO:0006915
40a0c92e9dfa0d26f5cf4310f3e88a06,26,J,2.573767961106799,NecdevGasmat,Positive,O93479|ORC4_XENLA Origin recognition complex subunit 4,GO:0000808;GO:0006260;GO:0003677;GO:0005634;GO:1901407;GO:0000166;GO:0006259;GO:0000781;GO:0043167;GO:0070013;GO:0008144;GO:0097367;GO:0005829;GO:0005663;GO:0033170;GO:0000785;GO:0036387;GO:0005840;GO:0005347;GO:0016021;GO:0003700;GO:1902597;GO:0003735;GO:0071103;GO:0006974;GO:0015867;GO:1903047;GO:0006412;GO:0055085
ceda6c53bfd5acb4d9e8569e5852cef3,35,L,2.757702624866139,NecdevGasmat,Positive,Q9UJX6|ANC2_HUMAN Anaphase-promoting complex subunit 2,GO:0031625;GO:0006511;GO:0005680;GO:0005829;GO:0045842;GO:0010498;GO:0007049;GO:0051301
fd70a057e4ccfea5d086d7239c9c4c2e,35,L,2.206989820724536,NecdevGasmat,Positive,Q9P2T1|GMPR2_HUMAN GMP reductase 2 {ECO:0000255|HAMAP-Rule:MF_03195},GO:0003920;GO:1902560;GO:0006144;GO:0006163;GO:0046872;GO:0005829;GO:0003938;GO:0055114;GO:0005549;GO:0004984;GO:0015949;GO:0009259;GO:0072522;GO:0050911;GO:0009165;GO:0007186
7eb102187eb66bfb8962fb994a0b011b,26,J,2.841879515436376,NecdevGasmat,Positive,Q8C1A5|THOP1_MOUSE Thimet oligopeptidase,GO:0004222;GO:0006508;GO:0005758;GO:0046872;GO:0006518;GO:0000209;GO:0042277;GO:0005515;GO:0005829;GO:0016021
5f2f15df9471bd52072bf6f4f906d10d,35,L,3.682091829128439,NecdevGasmat,Positive,O09174|AMACR_MOUSE Alpha-methylacyl-CoA racemase,GO:0008410;GO:0008206;GO:0042579;GO:0005739;GO:0008111;GO:0005732;GO:0005681;GO:0000387;GO:0005886;GO:0016021
4f07224353821babacb1594bb7fd9fb4,N37,E,2.0013086269787124,NecdevGasmat,Positive,D3ZKD3|ALKB5_RAT RNA demethylase ALKBH5,GO:0035515;GO:0035553;GO:0006397
4f07224353821babacb1594bb7fd9fb4,35,L,3.2942753237157936,NecdevGasmat,Positive,D3ZKD3|ALKB5_RAT RNA demethylase ALKBH5,GO:0035515;GO:0035553;GO:0006397
77151c35e984a9a0e7d5f5e1a5424eb3,35,L,2.35496546299126,NecdevGasmat,Positive,B4JDU5|KRR1_DROGR KRR1 small subunit processome component homolog {ECO:0000250|UniProtKB:Q9VPU8},GO:0005730;GO:0006364;GO:0003723;GO:0016787;GO:0032040;GO:0030688;GO:0005654;GO:0016021;GO:0042274;GO:0090502;GO:0007275
ae5314533760f4ef6e5fbeaa7ccf3cea,26,J,15.217677210963167,NecdevGasmat,Positive,Q6P6T4|EMAL2_RAT Echinoderm microtubule-associated protein-like 2,NA
b0ae67eebc6816a35bf0e941a66a2225,26,J,8.307748862651955,NecdevGasmat,Positive,A1L1K1|PRR5L_RAT Proline-rich protein 5-like,NA
ec7c3385775a6c279695a93fc348e9cd,32,K,5.608725694288626,NecdevGasmat,Positive,O77792|UCP3_BOVIN Mitochondrial uncoupling protein 3,GO:0006839;GO:0017077;GO:0031966;GO:0000303;GO:0015075;GO:0005515;GO:0015318;GO:0006631;GO:1902600;GO:0005346;GO:0016021;GO:0000295;GO:0019866;GO:1990845;GO:0009409;GO:0033993;GO:0071310;GO:0071229;GO:0014823;GO:0007584;GO:0032868;GO:0001666;GO:0007568;GO:1901701;GO:0014070;GO:0071495;GO:0007585;GO:0015867
7464d377b0223fc6a6f5d3d89107983f,26,J,2.3863741880344063,NecdevGasmat,Positive,Q68FF0|K1841_MOUSE Uncharacterized protein KIAA1841,GO:0016021
1aa0bb89b0ee16809d4fde0cdc5fda0e,26,J,3.1435297070584887,NecdevGasmat,Positive,Q05A36|MEX3C_MOUSE RNA-binding E3 ubiquitin-protein ligase MEX3C,GO:0003723;GO:0005654;GO:0046777;GO:0005829;GO:0005509;GO:0000932
80346e1e2fb85ba715b33b625e466549,26,J,2.0678343250430125,NecdevGasmat,Positive,P24898|JUNB_RAT Transcription factor jun-B,GO:0003700;GO:0006355;GO:0005634;GO:0003677;GO:0003713;GO:0005667;GO:0000785;GO:0070013;GO:0001945;GO:0001067;GO:0008134;GO:0051726;GO:0031101;GO:0060047;GO:0051591;GO:0009612;GO:0032496;GO:0045597;GO:0034097;GO:0042127;GO:0032870;GO:0009314;GO:0042493;GO:1903508;GO:1903507;GO:0010628;GO:2000113;GO:0010629;GO:0044419
411827f29169b704c943fbc4047a7b4b,N37,E,2.1998130535520053,NecdevGasmat,Positive,Q28IT1|ERLEC_XENTR Endoplasmic reticulum lectin 1,GO:0030246
411827f29169b704c943fbc4047a7b4b,32,K,3.231575804434552,NecdevGasmat,Positive,Q28IT1|ERLEC_XENTR Endoplasmic reticulum lectin 1,GO:0030246
b5e0564724ea36fc4df8f69a6881404f,35,L,2.7551172409842692,NecdevGasmat,Positive,Q8C1A9|ABD18_MOUSE Protein ABHD18 {ECO:0000305},GO:0016021
0b20e5f2233781df1db0f314b98ec3b8,26,J,2.064044535511149,NecdevGasmat,Positive,"Q99J39|DCMC_MOUSE Malonyl-CoA decarboxylase, mitochondrial",GO:0050080;GO:0006633
b637b21bcbcc66a32965e06962a652aa,N37,E,2.298014288748508,NecdevGasmat,Positive,Q9NRH2|SNRK_HUMAN SNF-related serine/threonine-protein kinase,GO:0004672;GO:0006468;GO:0005634;GO:0005737;GO:0005524;GO:0016021;GO:0060217;GO:0035556
b637b21bcbcc66a32965e06962a652aa,35,L,3.210888833828935,NecdevGasmat,Positive,Q9NRH2|SNRK_HUMAN SNF-related serine/threonine-protein kinase,GO:0004672;GO:0006468;GO:0005634;GO:0005737;GO:0005524;GO:0016021;GO:0060217;GO:0035556
a776d64829e14d09d3c713b988e4824e,32,K,2.4695473223349733,NecdevGasmat,Positive,Q8T773|MDH1B_BRAFL Putative malate dehydrogenase 1B,GO:0006108;GO:0016615;GO:0005623;GO:0005829;GO:0016616;GO:0006099;GO:0016021;GO:0005975;GO:0015035;GO:0009055;GO:0016746;GO:0046872;GO:0006734;GO:0006107;GO:0045454;GO:0022900;GO:0035556
7cdc74c023c1962369b02341dd21d870,35,L,2.651295997344374,NecdevGasmat,Positive,A7RHG8|WDR12_NEMVE Ribosome biogenesis protein WDR12 homolog {ECO:0000255|HAMAP-Rule:MF_03029},GO:0000460;GO:0030687;GO:0043021;GO:0000463;GO:0005730;GO:0005654;GO:0005515;GO:0004643;GO:0003937;GO:0015267;GO:0030686;GO:0003712;GO:0000775;GO:0007219;GO:0009506;GO:0051726;GO:0031248;GO:1905368;GO:0016021;GO:0008283;GO:0000278;GO:0006164;GO:0055085;GO:0016573;GO:0000122;GO:0045944
22f25323a1b233dcc6220701fa384897,32,K,3.0451620439234035,NecdevGasmat,Positive,P29540|T2EB_XENLA General transcription factor IIE subunit 2,GO:0005673;GO:0006367;GO:0003677;GO:0003743;GO:0045944;GO:0006413
8869fc3973726601da23e63c41a1a312,35,L,2.1801038450030874,NecdevGasmat,Positive,Q9UBR1|BUP1_HUMAN Beta-ureidopropionase,GO:0033396;GO:0003837;GO:0042803;GO:0051289;GO:0046135
690777bfb63d86dd8aae0a7d71b18d44,26,J,3.012523709845153,NecdevGasmat,Positive,Q7ZVJ6|QTRT2_DANRE Queuine tRNA-ribosyltransferase accessory subunit 2 {ECO:0000255|HAMAP-Rule:MF_03043},GO:0008479;GO:0101030;GO:0005741;GO:0046872;GO:0046982;GO:0042803;GO:0032991;GO:0008616
7944318cbd1f05a3e244f91175952ba6,26,J,2.1273150149780413,NecdevGasmat,Positive,Q8TBZ3|WDR20_HUMAN WD repeat-containing protein 20,GO:0003676
4c6c52cc0097602fbaa9357d4e488f2c,35,L,3.6362528228321986,NecdevGasmat,Positive,Q71RP1|HPSE_RAT Heparanase,NA
c5bda6b5d6fc6a2079e0de1b79972a47,32,K,4.9709873575498476,NecdevGasmat,Positive,Q99PD6|TGFI1_RAT Transforming growth factor beta-1-induced transcript 1 protein,NA
c5bda6b5d6fc6a2079e0de1b79972a47,35,L,2.565167930210495,NecdevGasmat,Positive,Q99PD6|TGFI1_RAT Transforming growth factor beta-1-induced transcript 1 protein,NA
c5bda6b5d6fc6a2079e0de1b79972a47,35,L,6.363798779709323,NecdevGasmat,Positive,Q99PD6|TGFI1_RAT Transforming growth factor beta-1-induced transcript 1 protein,NA
6d8c4e08cad013a9547a450dbce1ab7c,N37,E,3.581594843105367,NecdevGasmat,Positive,O15084|ANR28_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,NA
6d8c4e08cad013a9547a450dbce1ab7c,32,K,2.604348669972017,NecdevGasmat,Positive,O15084|ANR28_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,NA
396367c51d98554e729f6b61b30bb402,35,L,3.2287278438957334,NecdevGasmat,Positive,Q8CHJ1|PIGU_RAT Phosphatidylinositol glycan anchor biosynthesis class U protein,GO:0016255;GO:0042765;GO:0003923;GO:0034235;GO:0005886;GO:0050976;GO:0034394;GO:0046425
c93ff822d07c46fddd93e134045e8697,32,K,3.3707964604710052,NecdevGasmat,Positive,Q4UMH6|Y381_RICFE Putative ankyrin repeat protein RF_0381,NA
fafa747d672490840d4c47625d0b273c,35,L,4.259220515654811,NecdevGasmat,Positive,Q5HZL1|ERI2_XENLA ERI1 exoribonuclease 2,GO:0008270;GO:0090503;GO:0005730;GO:0006259;GO:0003676;GO:0008310;GO:0000175;GO:0005737;GO:0016021;GO:0031125;GO:0000469;GO:0000466;GO:0034655;GO:0044265
25a0032afe798b90a1769825d48fe36f,26,J,2.3957795043200827,NecdevGasmat,Positive,Q96DH6|MSI2H_HUMAN RNA-binding protein Musashi homolog 2,GO:0003723
cfe2e791947fbe80d8cedf1dfecc211a,26,J,2.5856670522052867,NecdevGasmat,Positive,Q922Q5|S35B3_MOUSE Adenosine 3'-phospho 5'-phosphosulfate transporter 2,GO:0055085;GO:0046964;GO:0030173;GO:0030176;GO:0046963
cfe2e791947fbe80d8cedf1dfecc211a,32,K,2.3170558723807053,NecdevGasmat,Positive,Q922Q5|S35B3_MOUSE Adenosine 3'-phospho 5'-phosphosulfate transporter 2,GO:0055085;GO:0046964;GO:0030173;GO:0030176;GO:0046963
f94c293b953728d42b84271432aeff3f,35,L,10.822569119119184,NecdevGasmat,Positive,Q20191|NAS13_CAEEL Zinc metalloproteinase nas-13,GO:0004222;GO:0006508;GO:0016020;GO:0005615;GO:0008270;GO:0018996;GO:0048251;GO:0006032;GO:0005509;GO:0004568;GO:0030246;GO:0016998
e5e2a0db3a3c2a020e99adee1b765802,26,J,2.867449835007931,NecdevGasmat,Positive,Q8K4K3|TRIB2_MOUSE Tribbles homolog 2,GO:0004672;GO:0006468;GO:0005634;GO:0045081;GO:0005524;GO:0005856;GO:0070013;GO:0032436;GO:0005737;GO:0045599;GO:0055106;GO:0031625;GO:0008134;GO:0031434;GO:0003714;GO:0004860;GO:0050790;GO:0043408;GO:0001933;GO:0001947;GO:0044092;GO:1903507;GO:0001889;GO:0010827;GO:0032092;GO:0045717;GO:0032869;GO:0031398
1da1c6d5909a1f5e6dee18c328dd1ed7,32,K,2.1095262641573327,NecdevGasmat,Positive,Q8N6S4|AN13C_HUMAN Ankyrin repeat domain-containing protein 13C,GO:0010869;GO:0048471;GO:0005102;GO:0006621;GO:0005783;GO:0003723;GO:2000209;GO:0005789;GO:0016021
aacca0943564f86d4aada63dc44d6b38,N37,E,2.5791296891346716,NecdevGasmat,Positive,Q86WZ0|HEAT4_HUMAN HEAT repeat-containing protein 4,NA
aacca0943564f86d4aada63dc44d6b38,35,L,4.751433804076902,NecdevGasmat,Positive,Q86WZ0|HEAT4_HUMAN HEAT repeat-containing protein 4,NA
d5a3f143d34b69cb44248bf7d6876e6b,N37,E,5.653817848288061,NecdevGasmat,Positive,Q14517|FAT1_HUMAN Protocadherin Fat 1,NA
d5a3f143d34b69cb44248bf7d6876e6b,32,K,8.914771996219317,NecdevGasmat,Positive,Q14517|FAT1_HUMAN Protocadherin Fat 1,NA
8328bc697cbf1c9922ab892f7ae3fca1,26,J,4.135846474311601,NecdevGasmat,Positive,Q5ZJA3|CDR2_CHICK Cerebellar degeneration-related protein 2,GO:0004672;GO:0006468
ad1bf71d7ff402aab16eec66d0838307,32,K,3.6992718002591825,NecdevGasmat,Positive,O43292|GPAA1_HUMAN Glycosylphosphatidylinositol anchor attachment 1 protein,GO:0042765;GO:0034235;GO:0065003;GO:0016255;GO:0003923
a05f28ed7ccebbc7eace7c0551856cc7,35,L,6.735972435101661,NecdevGasmat,Positive,"Q08BY0|NDUF7_DANRE Protein arginine methyltransferase NDUFAF7, mitochondrial {ECO:0000250|UniProtKB:Q7L592}",GO:0035243;GO:0019918;GO:0005739;GO:0005615;GO:0019899;GO:0070013;GO:0032981;GO:0008270;GO:0016021;GO:0043009
2747ff134d35211fe9b3de088e14955b,26,J,7.808738520392379,NecdevGasmat,Positive,P49337|WNT4_CHICK Protein Wnt-4,NA
86fd0e122630c350b48473a3274240f8,9,H,2.2166602959335373,NecdevGasmat,Positive,Q6ZWH5|NEK10_HUMAN Serine/threonine-protein kinase Nek10,GO:0004672;GO:0006468;GO:1902911;GO:0016021;GO:0005524;GO:1902749;GO:0043406;GO:0005452;GO:0046872;GO:0031954;GO:0070372;GO:0015698;GO:0098656
a44a088022fbf0c282fba25fe77b73f4,N37,E,3.65499118302439,NecdevGasmat,Positive,A0JMP0|ATHL1_DANRE Acid trehalase-like protein 1,GO:0005975;GO:0003824;GO:0030246;GO:0000287
a44a088022fbf0c282fba25fe77b73f4,35,L,4.407568732613254,NecdevGasmat,Positive,A0JMP0|ATHL1_DANRE Acid trehalase-like protein 1,GO:0005975;GO:0003824;GO:0030246;GO:0000287
2135f0d61e5037d80da336876d744fe0,35,L,4.554033907447994,NecdevGasmat,Positive,B1H369|HDAC8_XENTR Histone deacetylase 8,GO:0004407;GO:0016575;GO:0005634;GO:0017053;GO:0072686;GO:0034979;GO:0051059;GO:0003714;GO:0005794;GO:0042826;GO:0030332;GO:0070013;GO:0071498;GO:0005829;GO:0046329;GO:0046872;GO:0042307;GO:1902494;GO:0003682;GO:0005886;GO:0070491;GO:0043565;GO:0000785;GO:0032008;GO:0016021;GO:0051225;GO:0045944;GO:0031647;GO:0000122;GO:0001934;GO:0032922;GO:0042752;GO:0031398;GO:0010832;GO:0120162;GO:0019216;GO:0043066
77e2a02bb780894fb5b71f1db2a95017,26,J,2.475553682518572,NecdevGasmat,Positive,P0CF52|KDM7B_DANRE Lysine-specific demethylase 7B,GO:0005634;GO:0046872;GO:0032259;GO:0070544;GO:0008168;GO:0035574;GO:0033169;GO:0071557;GO:0051864;GO:0035575;GO:0070013;GO:0007420;GO:0032454;GO:0071558;GO:0043232;GO:0005737;GO:0060319;GO:0035064;GO:0003872;GO:0003682;GO:0048703;GO:0043523;GO:0005524;GO:0003677;GO:0061188;GO:0045943;GO:0000082;GO:0006002;GO:0061615;GO:0055114
d663da80f83fb5ee755bcf2dbd458603,32,K,2.2015546814085125,NecdevGasmat,Positive,Q92834|RPGR_HUMAN X-linked retinitis pigmentosa GTPase regulator,GO:0001750;GO:0060271;GO:0005085;GO:0007601;GO:0005813;GO:0003723;GO:0005794;GO:0099111;GO:0036126;GO:0042462;GO:0036064;GO:0120206;GO:0060042;GO:0005576;GO:0030705;GO:0031503;GO:0071482;GO:0006886;GO:0006858;GO:0003407;GO:0003341;GO:0007368;GO:0048646
3d9640be47d67667d391471952abe0f0,35,L,2.8148838419529554,NecdevGasmat,Positive,Q2KJ44|PTPA_BOVIN Serine/threonine-protein phosphatase 2A activator,GO:0019211;GO:0043085;GO:0000159;GO:0000413;GO:0003755;GO:0005737;GO:0034704;GO:0005654;GO:0051721;GO:0019888;GO:0035307;GO:0042803;GO:0043666;GO:0005102;GO:0016887;GO:0035308;GO:0010923;GO:0043065;GO:0070062;GO:0005524;GO:0007052
4382bfafb6328b34733d1c8020938d47,35,L,3.3263649190333155,NecdevGasmat,Positive,A2RRS8|CEP78_XENTR Centrosomal protein of 78 kDa,GO:0036064;GO:0044782;GO:0005813;GO:0007186;GO:0005814;GO:0005737
4382bfafb6328b34733d1c8020938d47,26,J,2.38201736136757,NecdevGasmat,Positive,A2RRS8|CEP78_XENTR Centrosomal protein of 78 kDa,GO:0036064;GO:0044782;GO:0005813;GO:0007186;GO:0005814;GO:0005737
4fab2193bb7c7004a3041d681c053b20,26,J,2.0371730447970773,NecdevGasmat,Positive,Q9Y535|RPC8_HUMAN DNA-directed RNA polymerase III subunit RPC8,GO:0003899;GO:0006351;GO:0005666;GO:0005813;GO:0003677;GO:0005654;GO:0003735;GO:0005829;GO:0005840;GO:0061484;GO:0016021;GO:0045087;GO:0051607;GO:0044419;GO:0032481;GO:0006412
ae5710a078df14bde869dd07ee14f92c,26,J,2.922535524424196,NecdevGasmat,Positive,Q1JPG0|MIGA2_BOVIN Mitoguardin 2 {ECO:0000250|UniProtKB:Q7L4E1},GO:0008053
124d717bf51667bfa7672a8d16db3f62,N37,E,2.0284242825358643,NecdevGasmat,Positive,Q8NEZ2|VP37A_HUMAN Vacuolar protein sorting-associated protein 37A,GO:0000813;GO:0032509;GO:0015031
124d717bf51667bfa7672a8d16db3f62,35,L,3.4228598943639565,NecdevGasmat,Positive,Q8NEZ2|VP37A_HUMAN Vacuolar protein sorting-associated protein 37A,GO:0000813;GO:0032509;GO:0015031
9644f837c4b5411c28b4f1e8ef17c7ba,32,K,4.036820451766321,NecdevGasmat,Positive,"Q14642|I5P1_HUMAN Type I inositol 1,4,5-trisphosphate 5-phosphatase",GO:0004445;GO:0046856;GO:0003676;GO:0048016;GO:0046855;GO:0015074
edbd433562012ded83a587f408db25e1,32,K,2.4695933432956774,NecdevGasmat,Positive,Q497Q6|F228B_MOUSE Protein FAM228B,NA
76cba3d464f7f0d39a30d839fad84196,35,L,2.4513470835899773,NecdevGasmat,Positive,Q6DC53|CTU2_DANRE Cytoplasmic tRNA 2-thiolation protein 2 {ECO:0000255|HAMAP-Rule:MF_03054},GO:0032447;GO:0000049;GO:0005737;GO:0034227;GO:0016779;GO:0002098;GO:0000159;GO:0005634;GO:0016783;GO:0072542;GO:0005524;GO:0031952;GO:0043666;GO:0006470;GO:0035556
009bf8289fe4f71add70b4a0eef551de,35,L,4.7454666194117,NecdevGasmat,Positive,A6NE52|WDR97_HUMAN WD repeat-containing protein 97 {ECO:0000312|HGNC:HGNC:26959},GO:0004672;GO:0006468;GO:0016021;GO:0005524
ecf75fa0107fb5336e1eb896b52e397c,35,L,6.362145305405587,NecdevGasmat,Positive,Q66IF1|REEP6_DANRE Receptor expression-enhancing protein 6,NA
174391d67760b63e5360c8fa04b088cd,26,J,3.5715071912421252,NecdevGasmat,Positive,C8YR32|LOXH1_MOUSE Lipoxygenase homology domain-containing protein 1,NA
a7a417592fcfa91996ba298ca2a8d6b2,32,K,3.087382432298575,NecdevGasmat,Positive,Q8WY54|PPM1E_HUMAN Protein phosphatase 1E,GO:0004724;GO:0006469;GO:0005829;GO:0005634;GO:0016301;GO:0006470;GO:0016310
e2f30b183e1d8db8ca0ed0f90e7a9697,35,L,2.7895674913063853,NecdevGasmat,Positive,Q9Y2M2|SSUH2_HUMAN Protein SSUH2 homolog,GO:0031072;GO:0051082
a784b31d5a50a1bbc2a842ba8b52d2ec,35,L,5.613377376111443,NecdevGasmat,Positive,Q9WUK5|INHBC_RAT Inhibin beta C chain,GO:0008083;GO:0005576;GO:0007165
de9dfaa1d56616b83fccd124fb552404,32,K,9.041457797302765,NecdevGasmat,Positive,Q6PBF6|GAMT_XENTR Guanidinoacetate N-methyltransferase,GO:0030731;GO:0006601;GO:0005634;GO:0005737;GO:0032259;GO:0016021;GO:0040014;GO:0007283;GO:0009887;GO:0006936
590befd610477e464a826e9842374b31,35,L,2.2449586757901168,NecdevGasmat,Positive,Q14166|TTL12_HUMAN Tubulin--tyrosine ligase-like protein 12,NA
89a6aa01957e1559cf2102600e666fd5,9,H,2.2602311670666215,NecdevGasmat,Positive,G3V9D0|PGLT1_RAT Protein O-glucosyltransferase 1,GO:0035252;GO:0045747;GO:0005788;GO:0048318;GO:0018242;GO:0035251;GO:0048339;GO:0005829;GO:0010470;GO:0001756;GO:0060537;GO:0016021;GO:0072358;GO:0007369
79e563f2ae5b2d3961f5c88d91f434c5,35,L,2.1966047005681277,NecdevGasmat,Positive,Q7TPD6|RAVR2_MOUSE Ribonucleoprotein PTB-binding 2,NA
040573b533431c29cfab738ca5d918c6,35,L,2.6159925492601883,NecdevGasmat,Positive,A7MAZ4|TAF8_BOVIN Transcription initiation factor TFIID subunit 8,GO:0005669;GO:0046982;GO:0006413;GO:0003743
6429c41823541ad4b7044b0db16bc02d,9,H,2.0286616774249233,NecdevGasmat,Positive,Q8JFV8|VAT1_DANRE Synaptic vesicle membrane protein VAT-1 homolog,GO:0016491;GO:0055114;GO:0008270
1d9f311291c18f8bf60267e0bb61bef9,32,K,5.136220983805659,NecdevGasmat,Positive,B1ATG9|TIKI2_MOUSE Metalloprotease TIKI2,NA
bbee56da904f296b51d0d4bd6aaae649,32,K,5.221439810423035,NecdevGasmat,Positive,Q9JMD3|PCTL_MOUSE PCTP-like protein,GO:0008289
ca0949fc0894da29a8e7b5a58de55d15,32,K,4.232650997903919,NecdevGasmat,Positive,"O57525|CP17A_RANDY Steroid 17-alpha-hydroxylase/17,20 lyase",NA
5294ba25b60750d2c8885684c024d99e,32,K,2.438060229532427,NecdevGasmat,Positive,D4B1Z7|A2478_ARTBC Uncharacterized FAD-linked oxidoreductase ARB_02478 {ECO:0000305},GO:0071949;GO:0055114;GO:0016491
c87f0c0cbe90a0f1a143cc39bb400c9b,35,L,7.724464171348163,NecdevGasmat,Positive,O15091|MRRP3_HUMAN Mitochondrial ribonuclease P protein 3,GO:0008033;GO:0004526;GO:0005739;GO:0009507;GO:0034471;GO:0005634;GO:0090502
c4dca6e17c671801cbccf5b8b07bfc3b,26,J,3.175154742746955,NecdevGasmat,Positive,Q91496|FOS_TETFL Proto-oncogene c-Fos,NA
c4dca6e17c671801cbccf5b8b07bfc3b,26,J,4.554711027766391,NecdevGasmat,Positive,Q91496|FOS_TETFL Proto-oncogene c-Fos,NA
d6bff752a37f0a3ed0f556f1bbcf2fae,32,K,2.3985259791810067,NecdevGasmat,Positive,O75154|RFIP3_HUMAN Rab11 family-interacting protein 3,GO:0005509
f9bbcb6a53a68dd665ad651c8d542547,35,L,4.632047738831468,NecdevGasmat,Positive,Q8C5L7|RBM34_MOUSE RNA-binding protein 34,GO:0003723;GO:0000463;GO:0030684;GO:0005730;GO:0000243;GO:0048026;GO:0071004;GO:0005685;GO:0006376;GO:0005737
21cbcc3111b7ac2c7f2f32deaa5359e7,9,H,2.146075707138088,NecdevGasmat,Positive,Q32L00|ALKB3_BOVIN Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 {ECO:0000250|UniProtKB:Q96Q83},GO:0035552;GO:0051213;GO:0005654;GO:1990930;GO:0005829;GO:0006307;GO:0051747;GO:0005739;GO:0008198;GO:0016705;GO:0035553;GO:0016021;GO:0008283;GO:0004527;GO:0004519;GO:0031418;GO:0005515;GO:0090305
578228e0f755648a9353efabe38cfb52,26,J,3.624767427771507,NecdevGasmat,Positive,Q3TZI6|CCNJ_MOUSE Cyclin-J,GO:0042025;GO:0016538;GO:0044772;GO:0000079;GO:0019901;GO:0000307;GO:0004672;GO:0005634;GO:0005737;GO:0006468
5dfe3fa728612f66f3d926fb31b44b60,26,J,2.207144294930771,NecdevGasmat,Positive,Q9DBQ9|SWT1_MOUSE Transcriptional protein SWT1,NA
0dff8a86e44c1a8c746a3c8f6d5a5297,35,L,2.300403624196732,NecdevGasmat,Positive,O43257|ZNHI1_HUMAN Zinc finger HIT domain-containing protein 1,GO:0043486;GO:0046872
729543aa7547eaca1c22e036f3a69f8d,35,L,4.796073556709212,NecdevGasmat,Positive,Q8C190|VP9D1_MOUSE VPS9 domain-containing protein 1,GO:0005096;GO:0043547;GO:0016021;GO:0015985;GO:0005215;GO:0006754
