gene_tree,S_child,S_new,change,treatment,change_direction,blast_hit,GO
af0a6dd0926b0e05d55b777e4079ad6d,18,I,-2.7825824505238788,GasdevGasmat,Negative,P62071|RRAS2_MOUSE Ras-related protein R-Ras2,GO:0003924;GO:0007165;GO:0016020;GO:0005525
8bf590d186f9f152e8ad425233a92b7b,N37,E,-4.034914876555239,NecdevGasmat,Negative,Q2XWK0|SVOP_XENLA Synaptic vesicle 2-related protein,GO:0022857;GO:0055085;GO:0016021
8bf590d186f9f152e8ad425233a92b7b,35,L,-5.133000713471348,NecdevGasmat,Negative,Q2XWK0|SVOP_XENLA Synaptic vesicle 2-related protein,GO:0022857;GO:0055085;GO:0016021
8bf590d186f9f152e8ad425233a92b7b,26,J,-4.457605398880668,NecdevGasmat,Negative,Q2XWK0|SVOP_XENLA Synaptic vesicle 2-related protein,GO:0022857;GO:0055085;GO:0016021
8bf590d186f9f152e8ad425233a92b7b,26,J,-2.3342069621166015,NecdevGasmat,Negative,Q2XWK0|SVOP_XENLA Synaptic vesicle 2-related protein,GO:0022857;GO:0055085;GO:0016021
643866497a0554dbf9d57028c53af567,32,K,-4.497107322696102,NecdevGasmat,Negative,O75923|DYSF_HUMAN Dysferlin,GO:0007520;GO:0016021
50e0166fe077e9b75045fd72a901b705,N37,E,-5.927091373300108,NecdevGasmat,Negative,"Q9BYG0|B3GN5_HUMAN Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase",GO:0006486;GO:0000139;GO:0016757;GO:0016021
50e0166fe077e9b75045fd72a901b705,32,K,-6.9872756129635745,NecdevGasmat,Negative,"Q9BYG0|B3GN5_HUMAN Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase",GO:0006486;GO:0000139;GO:0016757;GO:0016021
50e0166fe077e9b75045fd72a901b705,26,J,-3.113101672727463,NecdevGasmat,Negative,"Q9BYG0|B3GN5_HUMAN Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase",GO:0006486;GO:0000139;GO:0016757;GO:0016021
50e0166fe077e9b75045fd72a901b705,26,J,-4.153634193175217,NecdevGasmat,Negative,"Q9BYG0|B3GN5_HUMAN Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase",GO:0006486;GO:0000139;GO:0016757;GO:0016021
50e0166fe077e9b75045fd72a901b705,9,H,-2.2220433801872104,NecdevGasmat,Negative,"Q9BYG0|B3GN5_HUMAN Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase",GO:0006486;GO:0000139;GO:0016757;GO:0016021
b0a7c3ed8dac1725dd9d518ec9410e00,35,L,-2.685076376322225,NecdevGasmat,Negative,A2AF47|DOC11_MOUSE Dedicator of cytokinesis protein 11,GO:0007264;GO:0005085
b0a7c3ed8dac1725dd9d518ec9410e00,35,L,-3.3857064095144276,NecdevGasmat,Negative,A2AF47|DOC11_MOUSE Dedicator of cytokinesis protein 11,GO:0007264;GO:0005085
287ce0e2618367ce2a02c6cf0742d5c8,26,J,-2.105690352776283,NecdevGasmat,Negative,O15992|KARG_ANTJA Arginine kinase,GO:0004111;GO:0046314;GO:0005524;GO:0016310
287ce0e2618367ce2a02c6cf0742d5c8,32,K,-3.8881530332969234,NecdevGasmat,Negative,O15992|KARG_ANTJA Arginine kinase,GO:0004111;GO:0046314;GO:0005524;GO:0016310
02252a00d919fd4d3a1674f4a9c52a81,32,K,-2.398565681735402,NecdevGasmat,Negative,O01735|YC91_CAEEL Uncharacterized MFS-type transporter C09D4.1,GO:0022857;GO:0055085;GO:0016021
02252a00d919fd4d3a1674f4a9c52a81,35,L,-5.846916273681039,NecdevGasmat,Negative,O01735|YC91_CAEEL Uncharacterized MFS-type transporter C09D4.1,GO:0022857;GO:0055085;GO:0016021
c432a4e2ec4e2def3e89890ffc75229b,26,J,-5.256077198212117,NecdevGasmat,Negative,Q8BP40|PPA6_MOUSE Lysophosphatidic acid phosphatase type 6,NA
2b9e844efda3994bdc0d1cfc3bceef9e,35,L,-2.2364687015479103,NecdevGasmat,Negative,Q86WI1|PKHL1_HUMAN Fibrocystin-L,GO:0007156;GO:0005509;GO:0005886;GO:0016021;GO:0000272
9033b0e6315e62a256f6d18e6eaef97f,32,K,-2.5434815919389155,NecdevGasmat,Negative,Q6R5J2|DISP1_DANRE Protein dispatched homolog 1,GO:0051301;GO:0016021
9033b0e6315e62a256f6d18e6eaef97f,26,J,-2.8495428134893026,NecdevGasmat,Negative,Q6R5J2|DISP1_DANRE Protein dispatched homolog 1,GO:0051301;GO:0016021
5d259997cab4e3d0d019243749232aa4,32,K,-3.3124184145018156,NecdevGasmat,Negative,Q04656|ATP7A_HUMAN Copper-transporting ATPase 1,GO:0019829;GO:0098655;GO:0016021;GO:0030001;GO:0005507;GO:0005524
9a100c2b265bb95e0dddb7c15dc2a21b,N37,E,-11.480195941065062,NecdevGasmat,Negative,O35920|CAN9_RAT Calpain-9,GO:0004198;GO:0006508;GO:0005737;GO:0045214;GO:0016020;GO:0005509;GO:0016322;GO:0007298;GO:0051604
9a100c2b265bb95e0dddb7c15dc2a21b,35,L,-8.471364130529201,NecdevGasmat,Negative,O35920|CAN9_RAT Calpain-9,GO:0004198;GO:0006508;GO:0005737;GO:0045214;GO:0016020;GO:0005509;GO:0016322;GO:0007298;GO:0051604
65be36cb797b3d9a73c8795d3485a607,26,J,-2.3851050158894833,NecdevGasmat,Negative,Q54TR1|CFAD_DICDI Counting factor associated protein D,GO:0008234;GO:0006508;GO:0016021
29f359149cbad348b9022cd26e67c297,9,H,-3.7596665559610156,NecdevGasmat,Negative,Q868Z9|PPN_DROME Papilin,GO:0004867;GO:0007596;GO:0005576;GO:0010951;GO:0005201;GO:0071498
91fa8720759537a0809c2d521d0db744,35,L,-3.8887778112879765,NecdevGasmat,Negative,Q8N6F8|WBS27_HUMAN Williams-Beuren syndrome chromosomal region 27 protein,GO:0008168;GO:0032259
00b49efef456da590c2a4ba60be4ad57,9,H,-2.3000512053464286,NecdevGasmat,Negative,Q9JI85|NUCB2_RAT Nucleobindin-2,GO:0005509
00b49efef456da590c2a4ba60be4ad57,32,K,-3.395047236051398,NecdevGasmat,Negative,Q9JI85|NUCB2_RAT Nucleobindin-2,GO:0005509
9638c6ed12c5d505fa9084991bd1d87f,9,H,-2.2279697052006924,NecdevGasmat,Negative,A6QPT7|ERAP2_BOVIN Endoplasmic reticulum aminopeptidase 2,GO:0004177;GO:0006508;GO:0016021;GO:0008237;GO:0008270
2cbdc2d7920d77165f5d1324b2c174ab,35,L,-3.1028123093636557,NecdevGasmat,Negative,Q17320|WHITE_CERCA Protein white,GO:0016887;GO:0055085;GO:0016021;GO:0005524
2cbdc2d7920d77165f5d1324b2c174ab,26,J,-2.2132717195408684,NecdevGasmat,Negative,Q17320|WHITE_CERCA Protein white,GO:0016887;GO:0055085;GO:0016021;GO:0005524
0caa07870a9c9b5ea94bf5a966b7756c,35,L,-8.88746312407282,NecdevGasmat,Negative,Q13231|CHIT1_HUMAN Chitotriosidase-1,GO:0008061;GO:0005576;GO:0005975;GO:0004553
0caa07870a9c9b5ea94bf5a966b7756c,N37,E,-2.0892834626343904,NecdevGasmat,Negative,Q13231|CHIT1_HUMAN Chitotriosidase-1,GO:0008061;GO:0005576;GO:0005975;GO:0004553
0caa07870a9c9b5ea94bf5a966b7756c,32,K,-6.0282805571331295,NecdevGasmat,Negative,Q13231|CHIT1_HUMAN Chitotriosidase-1,GO:0008061;GO:0005576;GO:0005975;GO:0004553
0caa07870a9c9b5ea94bf5a966b7756c,9,H,-12.607582880766536,NecdevGasmat,Negative,Q13231|CHIT1_HUMAN Chitotriosidase-1,GO:0008061;GO:0005576;GO:0005975;GO:0004553
e2064b418198fd63ba60e5c3afc75a05,32,K,-2.099795571481435,NecdevGasmat,Negative,Q96AE4|FUBP1_HUMAN Far upstream element-binding protein 1,GO:0003723;GO:0006355
9ad875b9d8527a4038f7c0cf5ff006fe,35,L,-5.495486543444507,NecdevGasmat,Negative,Q8N695|SC5A8_HUMAN Sodium-coupled monocarboxylate transporter 1,GO:0022857;GO:0055085;GO:0016021
45e5e74205a7f937b95a22eb2d1da4b2,9,H,-2.9540329886459458,NecdevGasmat,Negative,P55112|NAS4_CAEEL Zinc metalloproteinase nas-4,GO:0004222;GO:0006508;GO:0016020;GO:0008270;GO:0005576;GO:0005737;GO:0018996;GO:0051604;GO:0008236;GO:0006518;GO:0005509;GO:0044267;GO:0003723;GO:0007165;GO:0008061
45e5e74205a7f937b95a22eb2d1da4b2,35,L,-3.55422464718282,NecdevGasmat,Negative,P55112|NAS4_CAEEL Zinc metalloproteinase nas-4,GO:0004222;GO:0006508;GO:0016020;GO:0008270;GO:0005576;GO:0005737;GO:0018996;GO:0051604;GO:0008236;GO:0006518;GO:0005509;GO:0044267;GO:0003723;GO:0007165;GO:0008061
7eee76f108e4b1449d77dabd84762ca3,26,J,-3.4149010858843227,NecdevGasmat,Negative,O43315|AQP9_HUMAN Aquaporin-9,GO:0015267;GO:0055085;GO:0016021
479a11c79be7ef56d4acbf75c530aebe,35,L,-2.797917596149478,NecdevGasmat,Negative,"Q9EQC4|ELOV4_MOUSE Elongation of very long chain fatty acids protein 4 {ECO:0000255|HAMAP-Rule:MF_03204, ECO:0000305}",GO:0102756;GO:0006633;GO:0005783;GO:0102338;GO:0005789;GO:0102336;GO:0102337;GO:0009922;GO:0000038;GO:0031301;GO:0033559;GO:0030425;GO:0035338;GO:0034515;GO:0008540;GO:0005634;GO:0030148;GO:0001676;GO:0043161
fda28b059309dc5b5512a3dfd769e8f8,N37,E,-2.716709518937845,NecdevGasmat,Negative,P34885|KPC1B_CAEEL Protein kinase C-like 1B,GO:0004697;GO:0006468;GO:0048471;GO:0005634;GO:0009931;GO:0035556;GO:0005886;GO:0005524;GO:0016235;GO:0034451;GO:0006915;GO:0046872;GO:0007049;GO:0018209;GO:2000570;GO:2000318;GO:0045086;GO:0032740;GO:1904355;GO:0090330;GO:0070233;GO:0032753;GO:0051973;GO:0006509;GO:0046627;GO:0032212;GO:0042102;GO:0051092;GO:0060326
fda28b059309dc5b5512a3dfd769e8f8,35,L,-2.4290711155832367,NecdevGasmat,Negative,P34885|KPC1B_CAEEL Protein kinase C-like 1B,GO:0004697;GO:0006468;GO:0048471;GO:0005634;GO:0009931;GO:0035556;GO:0005886;GO:0005524;GO:0016235;GO:0034451;GO:0006915;GO:0046872;GO:0007049;GO:0018209;GO:2000570;GO:2000318;GO:0045086;GO:0032740;GO:1904355;GO:0090330;GO:0070233;GO:0032753;GO:0051973;GO:0006509;GO:0046627;GO:0032212;GO:0042102;GO:0051092;GO:0060326
cd89eb3c0ca98079ff20d681dd6fc965,32,K,-2.3375265593409114,NecdevGasmat,Negative,P49283|MVL_DROME Protein Malvolio,GO:0046873;GO:0030001;GO:0016021
7b4bc1535460364f658577383ca7455d,32,K,-2.013635555116056,NecdevGasmat,Negative,Q14108|SCRB2_HUMAN Lysosome membrane protein 2,GO:0005044;GO:0005764;GO:0006897;GO:0042742;GO:0016021;GO:0044419
786a153cf3e92cfc953c86277a5d20ff,35,L,-6.293721981652472,NecdevGasmat,Negative,Q8WVB3|HEXDC_HUMAN Hexosaminidase D,GO:0015929;GO:0005975;GO:0016021;GO:0102148
43aba3a9f169529ed614502a0e58748d,32,K,-2.3886749852777163,NecdevGasmat,Negative,F1NPQ2|MINP1_CHICK Multiple inositol polyphosphate phosphatase 1 {ECO:0000250|UniProtKB:Q9UNW1},GO:0016791;GO:0016311
33d892319c297766f98e219e2f320a06,32,K,-3.5381836360214316,NecdevGasmat,Negative,P42577|FRIS_LYMST Soma ferritin,GO:0004322;GO:0006879;GO:0005623;GO:0005737;GO:0008199;GO:0006826;GO:0008198;GO:0055114;GO:0051238;GO:0051651
c6953219fb5c45f355bca8e1506984de,26,J,-3.027523524020197,NecdevGasmat,Negative,"O46504|PDPR_BOVIN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",GO:0016491;GO:0055114;GO:0005739;GO:1901053;GO:0004047;GO:0070013;GO:0042135;GO:0019695;GO:0042402;GO:0009071;GO:0006544;GO:0042737
ea77439727d74a84021cc39bac8783d8,26,J,-2.6725965051845364,NecdevGasmat,Negative,Q7ZWG6|PCFT_DANRE Proton-coupled folate transporter,GO:0022857;GO:0055085;GO:0016021
8c209387d4365ff8941d8b596f8bb7af,N37,E,-2.4175263375502167,NecdevGasmat,Negative,O95714|HERC2_HUMAN E3 ubiquitin-protein ligase HERC2,GO:0004842;GO:0016567;GO:0005814;GO:0005829;GO:0008270;GO:0005634;GO:0005886;GO:0032183;GO:0031625;GO:0007283;GO:0061659;GO:0070013;GO:0005085;GO:0005743;GO:0016874;GO:0043161;GO:0006974;GO:0006259;GO:0006886
c98887013cf368c050a679842cf6dc1d,N37,E,-2.156145253852412,NecdevGasmat,Negative,Q60992|VAV2_MOUSE Guanine nucleotide exchange factor VAV2,GO:0004672;GO:0006468;GO:0005524
8e5bd4548f663b02ba1c3684dc2dd9b9,26,J,-2.819002235673333,NecdevGasmat,Negative,O88956|PLPP1_CAVPO Phospholipid phosphatase 1 {ECO:0000250|UniProtKB:O14494},GO:0008195;GO:0016311;GO:0016021;GO:0006644;GO:0031226;GO:0042577;GO:0030258;GO:0007165
e02f7bdc2ce17c589df34b23cfdde068,32,K,-2.5900066951943823,NecdevGasmat,Negative,"P47739|AL3A1_MOUSE Aldehyde dehydrogenase, dimeric NADP-preferring",GO:0006081;GO:0016620;GO:0005783;GO:0055114;GO:0005829;GO:0008106;GO:0005886;GO:0033306;GO:0007422;GO:0016021;GO:0008544;GO:0007417;GO:0046577;GO:0098588;GO:0042803;GO:0001750;GO:0005576;GO:0048522;GO:0005635;GO:0097345;GO:0098805;GO:0019867;GO:0031966;GO:0042058;GO:0051591;GO:0051384;GO:0008277;GO:0007584;GO:0001666;GO:0043405;GO:0007568;GO:0051347;GO:0006805;GO:0023056;GO:0042127;GO:0048584;GO:0051247;GO:0043067;GO:0042493
e02f7bdc2ce17c589df34b23cfdde068,26,J,-2.0104732620653714,NecdevGasmat,Negative,"P47739|AL3A1_MOUSE Aldehyde dehydrogenase, dimeric NADP-preferring",GO:0006081;GO:0016620;GO:0005783;GO:0055114;GO:0005829;GO:0008106;GO:0005886;GO:0033306;GO:0007422;GO:0016021;GO:0008544;GO:0007417;GO:0046577;GO:0098588;GO:0042803;GO:0001750;GO:0005576;GO:0048522;GO:0005635;GO:0097345;GO:0098805;GO:0019867;GO:0031966;GO:0042058;GO:0051591;GO:0051384;GO:0008277;GO:0007584;GO:0001666;GO:0043405;GO:0007568;GO:0051347;GO:0006805;GO:0023056;GO:0042127;GO:0048584;GO:0051247;GO:0043067;GO:0042493
dc5f9c40482164c6915d894a113300bf,32,K,-2.5866126446566176,NecdevGasmat,Negative,Q9YHB5|CND3_XENLA Condensin complex subunit 3,GO:0000796;GO:0007076;GO:0005515;GO:0000779;GO:0005737;GO:0005634;GO:0016020;GO:0051301
42223790260d374ec1106df5a5cec741,N37,E,-2.174091464776773,NecdevGasmat,Negative,Q6P4S8|INT1_MOUSE Integrator complex subunit 1,GO:0034474;GO:0032039;GO:0030246;GO:0004553;GO:0046872;GO:0003677;GO:0031965;GO:0005654;GO:0016021;GO:0001833;GO:0042795;GO:0043154;GO:0005975
6575e55a94f963089ff9193dfbd6ba13,35,L,-2.5479992928685586,NecdevGasmat,Negative,A2AJ88|PLPL7_MOUSE Patatin-like phospholipase domain-containing protein 7,GO:0004622;GO:0046470;GO:0016021;GO:0016042;GO:0005789;GO:0005783;GO:0034236;GO:0005886;GO:0010181;GO:0008137;GO:0051287;GO:0034349;GO:2000480;GO:0051539;GO:0051402;GO:0045494;GO:0007272;GO:0007608;GO:0006643;GO:0072657;GO:0061024;GO:0055114
e3e1bc47286d5500cfb0ffef8516def6,35,L,-2.496520137469138,NecdevGasmat,Negative,Q6DC77|MPRGB_DANRE Membrane progestin receptor gamma-B,GO:0016021
6b9715c6432656dc34dae6e322c778c8,32,K,-2.6610858210486326,NecdevGasmat,Negative,Q9SXD5|GSXL3_ARATH Flavin-containing monooxygenase FMO GS-OX-like 3,GO:0004499;GO:0055114;GO:0050661;GO:0050660
f6d12aa6f6fbc1ea527332e5053966b7,32,K,-2.9233945371568875,NecdevGasmat,Negative,Q01617|CPO_DROME Protein couch potato,GO:0003723
f6d12aa6f6fbc1ea527332e5053966b7,26,J,-3.293431486339191,NecdevGasmat,Negative,Q01617|CPO_DROME Protein couch potato,GO:0003723
55ece9f93216d059ba4794bb35b8f812,9,H,-2.3569056771987027,NecdevGasmat,Negative,Q5U3Q6|CIP4_DANRE Cdc42-interacting protein 4 homolog,GO:0006897;GO:0005085;GO:0030036
42ae927ae63ceb0fcfc8b544ecbfec92,32,K,-2.1425121416611117,NecdevGasmat,Negative,Q6KCD5|NIPBL_MOUSE Nipped-B-like protein,GO:0003682;GO:0007049;GO:0005634;GO:0010468;GO:0046983;GO:0003677;GO:0005623;GO:0090202;GO:0035118;GO:0003146;GO:0000785;GO:0048703;GO:0070050;GO:0070013;GO:0032991;GO:0048565;GO:0016021;GO:0060173;GO:0060828;GO:0048589;GO:0007417;GO:1903508;GO:2000112;GO:1905406;GO:0071169;GO:0070550;GO:1990414;GO:0000280;GO:0007059
32b26ad1aae7b4b0010be5a8f8680b84,35,L,-2.1820210527553847,NecdevGasmat,Negative,Q803I2|ERGI3_DANRE Endoplasmic reticulum-Golgi intermediate compartment protein 3,GO:0016021;GO:0006890;GO:0006888;GO:0031228;GO:0030134;GO:0031227;GO:0005783
e393e00a3d28e3da377263c05010022e,32,K,-2.8547789268194212,NecdevGasmat,Negative,Q9SZW4|HMA2_ARATH Cadmium/zinc-transporting ATPase HMA2,GO:0019829;GO:0030001;GO:0016021;GO:0005507;GO:0098655;GO:0010273;GO:0000166;GO:0072511;GO:0035639;GO:0098660;GO:0008144;GO:0097367;GO:0005375;GO:0072509;GO:0015662
e393e00a3d28e3da377263c05010022e,35,L,-2.6587021432411357,NecdevGasmat,Negative,Q9SZW4|HMA2_ARATH Cadmium/zinc-transporting ATPase HMA2,GO:0019829;GO:0030001;GO:0016021;GO:0005507;GO:0098655;GO:0010273;GO:0000166;GO:0072511;GO:0035639;GO:0098660;GO:0008144;GO:0097367;GO:0005375;GO:0072509;GO:0015662
0ba36d4f1fa2c0678618fa97614690ad,26,J,-4.299736168568854,NecdevGasmat,Negative,Q09930|DIRA_CAEEL GTP-binding protein drn-1 {ECO:0000305},GO:0003924;GO:0031146;GO:0019005;GO:0005525
8b43d2a02a556d42a92d8558b7cdcd21,32,K,-4.121294711549363,NecdevGasmat,Negative,Q6NU98|PDK1B_XENLA Serine/threonine-protein kinase pdik1l-B,GO:0004672;GO:0006468;GO:0005524
8b43d2a02a556d42a92d8558b7cdcd21,35,L,-2.0324817918721254,NecdevGasmat,Negative,Q6NU98|PDK1B_XENLA Serine/threonine-protein kinase pdik1l-B,GO:0004672;GO:0006468;GO:0005524
a156beb0a6fd4541f9da7954c2a5e121,32,K,-2.695397962884956,NecdevGasmat,Negative,Q9CR50|ZN363_MOUSE RING finger and CHY zinc finger domain-containing protein 1,GO:0008270;GO:0016567;GO:0000786;GO:0005634;GO:0030286;GO:0005515;GO:0004842;GO:1901483;GO:1900425;GO:0016746;GO:0003677;GO:0032436;GO:0005737;GO:0007017
04d4e6aa1a8a948f65b151bb413ae117,N37,E,-2.0114674490646847,NecdevGasmat,Negative,Q8IUF8|MINA_HUMAN Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA,GO:0016706;GO:0005634;GO:0055114;GO:0032259;GO:1903507;GO:0005506;GO:0005667;GO:0008168;GO:0005829;GO:0003714;GO:0070013;GO:0042802;GO:0043232;GO:0005230;GO:0005886;GO:0016021;GO:0004888;GO:0032453;GO:0070544;GO:0034720;GO:0034220
04d4e6aa1a8a948f65b151bb413ae117,32,K,-3.865921130193113,NecdevGasmat,Negative,Q8IUF8|MINA_HUMAN Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA,GO:0016706;GO:0005634;GO:0055114;GO:0032259;GO:1903507;GO:0005506;GO:0005667;GO:0008168;GO:0005829;GO:0003714;GO:0070013;GO:0042802;GO:0043232;GO:0005230;GO:0005886;GO:0016021;GO:0004888;GO:0032453;GO:0070544;GO:0034720;GO:0034220
248b813df93cef2cfd117fe4272688ac,N37,E,-2.051569294656015,NecdevGasmat,Negative,Q9Y251|HPSE_HUMAN Heparanase,GO:0016798;GO:0016020
a32b229dcfd2455392930fcb8745293d,32,K,-2.9940992466021803,NecdevGasmat,Negative,Q6GYQ0|RGPA1_HUMAN Ral GTPase-activating protein subunit alpha-1,GO:0051056;GO:0005096;GO:0005634;GO:0043547;GO:0016021
20dbd6309411775f33b47fe39b1fff22,32,K,-3.0136836827830966,NecdevGasmat,Negative,P0DN66|ACTP1_CINAN Tereporin-Ca1 {ECO:0000305},GO:0052331;GO:0046930;GO:0015267;GO:0046931;GO:0006812;GO:0055085
6e4706fd31555dcfe4aa0652a6a8fd03,N37,E,-2.167798087377184,NecdevGasmat,Negative,O75694|NU155_HUMAN Nuclear pore complex protein Nup155,GO:0017056;GO:0005643;GO:0006913;GO:0005515;GO:0086014;GO:0006998;GO:0031965;GO:0043657;GO:0034504;GO:0071166;GO:0031503;GO:0051028;GO:0017038;GO:0072594;GO:0006886;GO:0000972;GO:1900034;GO:0072657;GO:0006110;GO:0060964;GO:0051031;GO:0010467;GO:0016925;GO:0075733;GO:0019083
6e4706fd31555dcfe4aa0652a6a8fd03,32,K,-3.052010951632085,NecdevGasmat,Negative,O75694|NU155_HUMAN Nuclear pore complex protein Nup155,GO:0017056;GO:0005643;GO:0006913;GO:0005515;GO:0086014;GO:0006998;GO:0031965;GO:0043657;GO:0034504;GO:0071166;GO:0031503;GO:0051028;GO:0017038;GO:0072594;GO:0006886;GO:0000972;GO:1900034;GO:0072657;GO:0006110;GO:0060964;GO:0051031;GO:0010467;GO:0016925;GO:0075733;GO:0019083
eda6e4032f32832aafcdaeb558a41f7e,32,K,-4.162388852870535,NecdevGasmat,Negative,B0FYY4|ITB1_SHEEP Integrin beta-1 {ECO:0000250|UniProtKB:P05556},GO:0007160;GO:0008305;GO:0038023;GO:0007229
eda6e4032f32832aafcdaeb558a41f7e,26,J,-2.367269671607955,NecdevGasmat,Negative,B0FYY4|ITB1_SHEEP Integrin beta-1 {ECO:0000250|UniProtKB:P05556},GO:0007160;GO:0008305;GO:0038023;GO:0007229
6d6117eed885b96e978712beabc2aa4a,35,L,-2.31999876088921,NecdevGasmat,Negative,Q3SYV5|TSN33_BOVIN Tetraspanin-33,GO:0045747;GO:0097197;GO:0019899;GO:0009986;GO:0072659;GO:0016021;GO:0017147;GO:0003735;GO:0031226;GO:0051604;GO:0031300;GO:0012505;GO:0005840;GO:0061355;GO:0006886;GO:0006412;GO:0055114
c43051eb84be094ca33de92711a5b60e,35,L,-2.231912419502312,NecdevGasmat,Negative,Q5GH73|XKR6_HUMAN XK-related protein 6,GO:0016021
375249729c0e98f2e403b243005fab59,35,L,-9.095816451913848,NecdevGasmat,Negative,Q00174|LAMA_DROME Laminin subunit alpha,NA
375249729c0e98f2e403b243005fab59,N37,E,-3.1673541496649746,NecdevGasmat,Negative,Q00174|LAMA_DROME Laminin subunit alpha,NA
375249729c0e98f2e403b243005fab59,35,L,-9.009917690590688,NecdevGasmat,Negative,Q00174|LAMA_DROME Laminin subunit alpha,NA
375249729c0e98f2e403b243005fab59,26,J,-3.5172845064332545,NecdevGasmat,Negative,Q00174|LAMA_DROME Laminin subunit alpha,NA
087a65a03cd1b1fc54cada54be85b890,32,K,-5.218386981847679,NecdevGasmat,Negative,Q920A5|RISC_MOUSE Retinoid-inducible serine carboxypeptidase,GO:0004185;GO:0006508;GO:0005829;GO:0045776;GO:0005576;GO:0097755;GO:0031982;GO:0016021;GO:0044257;GO:0042573
7a6703bc1fadc42d2870c6b902f4d4a8,32,K,-3.156438561113997,NecdevGasmat,Negative,Q9Z247|FKBP9_MOUSE Peptidyl-prolyl cis-trans isomerase FKBP9,GO:0003755;GO:0000413
473c4538fc76686cb0816323875060e5,35,L,-2.1396814684829257,NecdevGasmat,Negative,Q78KK3|S22AI_MOUSE Solute carrier family 22 member 18,GO:0022857;GO:0055085;GO:0016021
ce090205d65f0a85c3e363455b364f1d,32,K,-4.249034219380642,NecdevGasmat,Negative,Q7SY29|G6PT3_DANRE Glucose-6-phosphate exchanger SLC37A2 {ECO:0000305},GO:0022857;GO:0055085;GO:0016021
7153da021cbdc24230487368fb3a7177,26,J,-2.7534849241834953,NecdevGasmat,Negative,Q8VIG3|RSPH1_MOUSE Radial spoke head 1 homolog,GO:0001520;GO:0007286;GO:0005515;GO:0072687;GO:0035082;GO:0000794;GO:0005737;GO:0051321
2a7cd68e0566c05681ad266437e5b515,35,L,-5.458161690827029,NecdevGasmat,Negative,Q9Y3Z3|SAMH1_HUMAN Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,GO:0032567;GO:0110025;GO:0097197;GO:0046061;GO:0035861;GO:0006203;GO:0005654;GO:0008832;GO:0003697;GO:0042802;GO:0004540;GO:0016446;GO:0051289;GO:0008270;GO:0003723;GO:0051607;GO:0000724;GO:0045088;GO:0005525;GO:0001960;GO:0002832;GO:0032102;GO:0050777;GO:0031348;GO:0090501;GO:0044419;GO:0045087;GO:0019221
9c4f4d345a0c2da17f58ff99b6745717,32,K,-6.674134193586087,NecdevGasmat,Negative,P17276|PH4H_DROME Protein henna,GO:0016714;GO:1902222;GO:0006558;GO:0009074;GO:0005506;GO:0071391;GO:0042737;GO:0055114;GO:0006571
8843af38b4fd974270576b7403abef05,26,J,-3.8580328792276553,NecdevGasmat,Negative,Q9D3W5|LRC71_MOUSE Leucine-rich repeat-containing protein 71,NA
b836931ab4d3a87ac08c0480e3d757fe,26,J,-2.1629411901867637,NecdevGasmat,Negative,Q91821|MELK_XENLA Maternal embryonic leucine zipper kinase,GO:0004672;GO:0006468;GO:0005524
94ea9abcdb525e55c7e2a64fada709ce,32,K,-2.820270861483017,NecdevGasmat,Negative,P20735|GGT1_PIG Gamma-glutamyltranspeptidase 1,GO:0036374;GO:0006751;GO:0016021;GO:0006508
219aae635be8655eff866d0a3b45f795,32,K,-2.184651748010753,NecdevGasmat,Negative,Q9NSI6|BRWD1_HUMAN Bromodomain and WD repeat-containing protein 1,GO:0005158;GO:0008286
4b0b02265b0784d2b29135600ef9db0a,32,K,-2.602921660506178,NecdevGasmat,Negative,E2RYF8|TPX2_PATPE Targeting protein for Xklp2 homolog,GO:0060236;GO:0005819;GO:0061676;GO:0005874;GO:0019901;GO:0032147;GO:0045171;GO:0043203;GO:0005654;GO:0007026;GO:0090307;GO:0007020
0a0aa783ef35500067a2fa8d19bfc84d,35,L,-7.806875134654046,NecdevGasmat,Negative,"Q99NF1|BCDO2_MOUSE Beta,beta-carotene 9',10'-oxygenase",NA
0b70cc0d68a875691dc03d6a2d9d7df3,32,K,-7.533658384989353,NecdevGasmat,Negative,B7ZC77|CTNA2_DANRE Catenin alpha-2,GO:0045296;GO:0007155;GO:0015629;GO:0051015;GO:2001045;GO:0016600;GO:0071681;GO:0005915;GO:2001241;GO:0007406;GO:0016342;GO:0005198;GO:0014704;GO:0045295;GO:0017166;GO:0008013;GO:1901099;GO:0030027;GO:0042802;GO:0045880;GO:0043297;GO:2001237;GO:0043231;GO:2000146;GO:0007163;GO:0034613
616b303e21a7d79937bc2b8bcccb4b8b,35,L,-2.0019843910983637,NecdevGasmat,Negative,O70546|KDM6A_MOUSE Lysine-specific demethylase 6A,GO:0071558;GO:0071557;GO:0008168;GO:0032259;GO:0046872;GO:0010468
